month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
31.10.16,274,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333,0
31.10.16,274,OW,1,4,96,0,1,0,1,0,1,0,0,1,0,2726.3,23026,0
31.10.16,274,NW,0,0,0,0,0,0,,,0,0,0,,,2541,26417,0
31.10.16,274,GL,0,0,0,0,0,0,,,0,0,0,,,3362,24584,0
31.10.16,274,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603,0
31.10.16,274,SO,0,0,0,0,0,0,,,0,0,0,,,3331.65,166200,0
31.10.16,274,BS,0,0,0,0,0,0,,,0,0,0,,,4857,121641,0
31.10.16,274,BL,0,0,0,0,0,0,,,0,0,0,,,3542,169564,0
31.10.16,274,SH,1,15,2524,0,1,0,1,0,0,0,1,0,0,3383,48813,0
31.10.16,274,AR,0,0,0,0,0,0,,,0,0,0,,,3390,33434,0
31.10.16,274,AI,0,0,0,0,0,0,,,0,0,0,,,2838,9527,0
31.10.16,274,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354,0
31.10.16,274,GR,0,0,0,0,0,0,,,0,0,0,,,3747,121002,0
31.10.16,274,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503,0
31.10.16,274,TG,0,0,0,0,0,0,,,0,0,0,,,3286,169396,0
31.10.16,274,TI,0,0,0,0,0,0,,,0,0,0,,,4356.3,211291,0
31.10.16,274,VD,1,87,7823,0,1,0,1,0,0,1,0,0,1,4422.21,483842,0
31.10.16,274,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
31.10.16,274,NE,0,0,0,0,0,0,,,0,0,0,,,3126,107176,0
31.10.16,274,GE,0,0,0,0,0,0,,,0,0,0,,,4892,305371,0
31.10.16,274,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677,0
30.11.16,304,ZG,10,154,16129,0,6,4,0.6,0.4,3,5,2,0.3,0.5,2361,78376,0
30.11.16,304,ZH,5,689,21633,0,5,0,1,0,1,4,0,0.2,0.8,4356,943505,0
30.11.16,304,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339,0
30.11.16,304,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486,0
30.11.16,304,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652,0
30.11.16,304,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333,0
30.11.16,304,OW,1,4,96,0,1,0,1,0,1,0,0,1,0,2726.3,23026,0
30.11.16,304,NW,0,0,0,0,0,0,,,0,0,0,,,2541,26417,0
30.11.16,304,GL,0,0,0,0,0,0,,,0,0,0,,,3362,24584,0
30.11.16,304,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603,0
30.11.16,304,SO,0,0,0,0,0,0,,,0,0,0,,,3331.65,166200,0
30.11.16,304,BS,0,0,0,0,0,0,,,0,0,0,,,4857,121641,0
30.11.16,304,BL,0,0,0,0,0,0,,,0,0,0,,,3542,169564,0
30.11.16,304,SH,1,15,2524,0,1,0,1,0,0,0,1,0,0,3383,48813,0
30.11.16,304,AR,0,0,0,0,0,0,,,0,0,0,,,3390,33434,0
30.11.16,304,AI,0,0,0,0,0,0,,,0,0,0,,,2838,9527,0
30.11.16,304,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354,0
30.11.16,304,GR,0,0,0,0,0,0,,,0,0,0,,,3747,121002,0
30.11.16,304,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503,0
30.11.16,304,TG,0,0,0,0,0,0,,,0,0,0,,,3286,169396,0
30.11.16,304,TI,0,0,0,0,0,0,,,0,0,0,,,4356.3,211291,0
30.11.16,304,VD,1,87,7823,0,1,0,1,0,0,1,0,0,1,4422.21,483842,0
30.11.16,304,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
30.11.16,304,NE,0,0,0,0,0,0,,,0,0,0,,,3126,107176,0
30.11.16,304,GE,0,0,0,0,0,0,,,0,0,0,,,4892,305371,0
30.11.16,304,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677,0
31.12.16,335,ZG,10,154,16129,0,6,4,0.6,0.4,3,5,2,0.3,0.5,2361,78376,0
31.12.16,335,ZH,6,690,21646,0,5,1,0.833333333,0.166666667,1,5,0,0.166666667,0.833333333,4356,943505,0
31.12.16,335,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339,0
31.12.16,335,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486,0
31.12.16,335,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652,0
31.12.16,335,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333,0
31.12.16,335,OW,1,4,96,0,1,0,1,0,1,0,0,1,0,2726.3,23026,0
31.12.16,335,NW,0,0,0,0,0,0,,,0,0,0,,,2541,26417,0
31.12.16,335,GL,0,0,0,0,0,0,,,0,0,0,,,3362,24584,0
31.12.16,335,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603,0
31.12.16,335,SO,0,0,0,0,0,0,,,0,0,0,,,3331.65,166200,0
31.12.16,335,BS,0,0,0,0,0,0,,,0,0,0,,,4857,121641,0
31.12.16,335,BL,0,0,0,0,0,0,,,0,0,0,,,3542,169564,0
31.12.16,335,SH,1,15,2524,0,1,0,1,0,0,0,1,0,0,3383,48813,0
31.12.16,335,AR,0,0,0,0,0,0,,,0,0,0,,,3390,33434,0
31.12.16,335,AI,0,0,0,0,0,0,,,0,0,0,,,2838,9527,0
31.12.16,335,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354,0
31.12.16,335,GR,0,0,0,0,0,0,,,0,0,0,,,3747,121002,0
31.12.16,335,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503,0
31.12.16,335,TG,0,0,0,0,0,0,,,0,0,0,,,3286,169396,0
31.12.16,335,TI,0,0,0,0,0,0,,,0,0,0,,,4356.3,211291,0
31.12.16,335,VD,1,87,7823,0,1,0,1,0,0,1,0,0,1,4422.21,483842,0
31.12.16,335,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
